,adjclose,close,date,high,low,open,volume
0,4.119999885559082,4.119999885559082,2017-12-29,4.163000106811523,4.099999904632568,4.110000133514404,169700
1,4.099999904632568,4.099999904632568,2017-12-28,4.159999847412109,4.010000228881836,4.099999904632568,287500
2,4.059999942779541,4.059999942779541,2017-12-27,4.25,4.050000190734863,4.190000057220459,289100
3,4.170000076293945,4.170000076293945,2017-12-26,4.468999862670898,4.0,4.269999980926514,710900
4,4.239999771118164,4.239999771118164,2017-12-22,4.28000020980835,4.079999923706055,4.079999923706055,261600
5,4.079999923706055,4.079999923706055,2017-12-21,4.28000020980835,4.050000190734863,4.210000038146973,332000
6,4.199999809265137,4.199999809265137,2017-12-20,4.291999816894531,4.139999866485596,4.239999771118164,849900
7,4.190000057220459,4.190000057220459,2017-12-19,4.320000171661377,4.14900016784668,4.159999847412109,150600
8,4.139999866485596,4.139999866485596,2017-12-18,4.21999979019165,4.059999942779541,4.199999809265137,155000
9,4.150000095367432,4.150000095367432,2017-12-15,4.389999866485596,4.119999885559082,4.25,360900
10,4.260000228881836,4.260000228881836,2017-12-14,4.289999961853027,4.03000020980835,4.090000152587891,794000
11,4.059999942779541,4.059999942779541,2017-12-13,4.130000114440918,3.9600000381469727,4.03000020980835,213000
12,4.0,4.0,2017-12-12,4.119999885559082,3.8580000400543213,3.990000009536743,325500
13,3.9800000190734863,3.9800000190734863,2017-12-11,4.059999942779541,3.950000047683716,4.050000190734863,139400
14,4.0,4.0,2017-12-08,4.150000095367432,4.0,4.130000114440918,175000
15,4.090000152587891,4.090000152587891,2017-12-07,4.25,3.9700000286102295,4.039999961853027,251000
16,4.0,4.0,2017-12-06,4.070000171661377,3.9000000953674316,4.010000228881836,212600
17,4.03000020980835,4.03000020980835,2017-12-05,4.125999927520752,3.9809999465942383,4.079999923706055,198900
18,4.079999923706055,4.079999923706055,2017-12-04,4.210000038146973,4.019999980926514,4.119999885559082,249200
19,4.099999904632568,4.099999904632568,2017-12-01,4.210000038146973,3.8299999237060547,4.199999809265137,484500
20,4.179999828338623,4.179999828338623,2017-11-30,4.239999771118164,4.119999885559082,4.199999809265137,137800
21,4.199999809265137,4.199999809265137,2017-11-29,4.321000099182129,4.130000114440918,4.289999961853027,175900
22,4.289999961853027,4.289999961853027,2017-11-28,4.360000133514404,4.199999809265137,4.300000190734863,169700
23,4.329999923706055,4.329999923706055,2017-11-27,4.389999866485596,4.179999828338623,4.239999771118164,194900
24,4.300000190734863,4.300000190734863,2017-11-24,4.377999782562256,4.034999847412109,4.050000190734863,236400
25,4.019999980926514,4.019999980926514,2017-11-22,4.170000076293945,3.990000009536743,4.03000020980835,120100
26,4.050000190734863,4.050000190734863,2017-11-21,4.119999885559082,3.930000066757202,4.119999885559082,149000
27,4.050000190734863,4.050000190734863,2017-11-20,4.119999885559082,3.9200000762939453,3.9600000381469727,189600
28,3.990000009536743,3.990000009536743,2017-11-17,4.050000190734863,3.9200000762939453,4.050000190734863,86200
29,4.079999923706055,4.079999923706055,2017-11-16,4.150000095367432,4.03000020980835,4.110000133514404,99000
30,4.050000190734863,4.050000190734863,2017-11-15,4.070000171661377,3.7790000438690186,3.880000114440918,112800
