,adjclose,close,date,high,low,open,volume
0,2.930000066757202,2.930000066757202,2019-05-31,3.140000104904175,2.9100000858306885,3.140000104904175,630700.0
1,3.1500000953674316,3.1500000953674316,2019-05-30,3.2899999618530273,3.049999952316284,3.2200000286102295,664300.0
2,3.240000009536743,3.240000009536743,2019-05-29,3.2899999618530273,3.130000114440918,3.240000009536743,547800.0
3,3.2699999809265137,3.2699999809265137,2019-05-28,3.430000066757202,3.25,3.4000000953674316,506000.0
4,3.430000066757202,3.430000066757202,2019-05-24,3.5399999618530273,3.3499999046325684,3.4200000762939453,478200.0
5,3.4000000953674316,3.4000000953674316,2019-05-23,3.509999990463257,3.3499999046325684,3.430000066757202,564700.0
6,3.430000066757202,3.430000066757202,2019-05-22,3.559999942779541,3.319999933242798,3.390000104904175,1008000.0
7,3.4200000762939453,3.4200000762939453,2019-05-21,3.490000009536743,3.299999952316284,3.4800000190734863,724900.0
8,3.4600000381469727,3.4600000381469727,2019-05-20,3.490000009536743,3.0899999141693115,3.4200000762939453,990200.0
9,3.430000066757202,3.430000066757202,2019-05-17,3.630000114440918,3.4200000762939453,3.5,1015400.0
10,3.549999952316284,3.549999952316284,2019-05-16,3.9100000858306885,3.5299999713897705,3.8399999141693115,1255900.0
11,3.9600000381469727,3.9600000381469727,2019-05-15,4.179999828338623,3.9200000762939453,4.110000133514404,959200.0
12,4.170000076293945,4.170000076293945,2019-05-14,4.360000133514404,4.139999866485596,4.289999961853027,771700.0
13,4.28000020980835,4.28000020980835,2019-05-13,4.349999904632568,4.210000038146973,4.340000152587891,478900.0
14,4.409999847412109,4.409999847412109,2019-05-10,4.739999771118164,4.269999980926514,4.739999771118164,713300.0
15,4.78000020980835,4.78000020980835,2019-05-09,4.920000076293945,4.329999923706055,4.739999771118164,1301200.0
16,4.739999771118164,4.739999771118164,2019-05-08,4.840000152587891,4.690000057220459,4.800000190734863,893700.0
17,4.800000190734863,4.800000190734863,2019-05-07,4.829999923706055,4.590000152587891,4.710000038146973,662100.0
18,4.78000020980835,4.78000020980835,2019-05-06,4.829999923706055,4.5,4.630000114440918,651500.0
19,4.710000038146973,4.710000038146973,2019-05-03,4.78000020980835,4.349999904632568,4.400000095367432,825300.0
20,4.389999866485596,4.389999866485596,2019-05-02,4.440000057220459,4.150000095367432,4.309999942779541,1140800.0
21,4.349999904632568,4.349999904632568,2019-05-01,4.380000114440918,3.990000009536743,4.159999847412109,1255700.0
22,4.170000076293945,4.170000076293945,2019-04-30,4.320000171661377,4.050000190734863,4.320000171661377,2302900.0
23,4.309999942779541,4.309999942779541,2019-04-29,4.389999866485596,4.21999979019165,4.239999771118164,571300.0
24,4.21999979019165,4.21999979019165,2019-04-26,4.25,4.119999885559082,4.139999866485596,1252800.0
25,4.159999847412109,4.159999847412109,2019-04-25,4.329999923706055,4.039999961853027,4.269999980926514,430900.0
26,4.309999942779541,4.309999942779541,2019-04-24,4.409999847412109,4.25,4.409999847412109,563100.0
27,4.360000133514404,4.360000133514404,2019-04-23,4.480000019073486,4.110000133514404,4.130000114440918,1176200.0
28,4.170000076293945,4.170000076293945,2019-04-22,4.28000020980835,4.059999942779541,4.269999980926514,415200.0
29,4.289999961853027,4.289999961853027,2019-04-18,4.429999828338623,4.170000076293945,4.260000228881836,885200.0
30,4.260000228881836,4.260000228881836,2019-04-17,4.679999828338623,4.230000019073486,4.630000114440918,928500.0
31,4.630000114440918,4.630000114440918,2019-04-16,4.78000020980835,4.53000020980835,4.760000228881836,1057900.0
32,4.71999979019165,4.71999979019165,2019-04-15,4.900000095367432,4.539999961853027,4.869999885559082,874500.0
33,4.869999885559082,4.869999885559082,2019-04-12,5.21999979019165,4.789999961853027,5.159999847412109,723700.0
34,5.130000114440918,5.130000114440918,2019-04-11,5.260000228881836,4.96999979019165,5.239999771118164,814500.0
35,5.239999771118164,5.239999771118164,2019-04-10,5.630000114440918,5.210000038146973,5.460000038146973,964800.0
36,5.440000057220459,5.440000057220459,2019-04-09,5.679999828338623,5.429999828338623,5.659999847412109,1334200.0
37,5.659999847412109,5.659999847412109,2019-04-08,5.679999828338623,5.400000095367432,5.480000019073486,908800.0
38,5.489999771118164,5.489999771118164,2019-04-05,5.760000228881836,5.199999809265137,5.670000076293945,1317100.0
39,5.579999923706055,5.579999923706055,2019-04-04,5.639999866485596,5.320000171661377,5.400000095367432,909800.0
40,5.389999866485596,5.389999866485596,2019-04-03,5.489999771118164,5.159999847412109,5.179999828338623,860100.0
41,5.159999847412109,5.159999847412109,2019-04-02,5.21999979019165,5.0,5.110000133514404,713700.0
42,5.099999904632568,5.099999904632568,2019-04-01,5.349999904632568,5.090000152587891,5.150000095367432,1264100.0
43,5.070000171661377,5.070000171661377,2019-03-29,5.090000152587891,4.679999828338623,4.860000133514404,1700000.0
44,4.829999923706055,4.829999923706055,2019-03-28,5.039999961853027,4.5,4.510000228881836,1669800.0
45,4.53000020980835,4.53000020980835,2019-03-27,4.769999980926514,4.5,4.559999942779541,1171000.0
46,4.570000171661377,4.570000171661377,2019-03-26,5.03000020980835,4.489999771118164,4.889999866485596,1043200.0
47,4.869999885559082,4.869999885559082,2019-03-25,5.090000152587891,4.789999961853027,4.900000095367432,839900.0
48,4.869999885559082,4.869999885559082,2019-03-22,5.010000228881836,4.75,4.789999961853027,743500.0
49,4.829999923706055,4.829999923706055,2019-03-21,4.909999847412109,4.710000038146973,4.739999771118164,683300.0
50,4.769999980926514,4.769999980926514,2019-03-20,4.889999866485596,4.639999866485596,4.71999979019165,955100.0
51,4.71999979019165,4.71999979019165,2019-03-19,4.929999828338623,4.28000020980835,4.320000171661377,2090100.0
52,4.260000228881836,4.260000228881836,2019-03-18,4.46999979019165,4.110000133514404,4.159999847412109,1142400.0
53,4.03000020980835,4.03000020980835,2019-03-15,4.090000152587891,3.940000057220459,4.03000020980835,1369200.0
54,4.039999961853027,4.039999961853027,2019-03-14,4.210000038146973,4.010000228881836,4.170000076293945,669300.0
55,4.099999904632568,4.099999904632568,2019-03-13,4.179999828338623,3.9100000858306885,3.950000047683716,625300.0
56,3.9100000858306885,3.9100000858306885,2019-03-12,4.019999980926514,3.740000009536743,3.7899999618530273,779700.0
57,3.7799999713897705,3.7799999713897705,2019-03-11,4.0,3.75,3.990000009536743,894500.0
58,4.010000228881836,4.010000228881836,2019-03-08,4.059999942779541,3.9100000858306885,4.019999980926514,493700.0
59,4.079999923706055,4.079999923706055,2019-03-07,4.46999979019165,4.03000020980835,4.400000095367432,727700.0
60,4.150000095367432,4.150000095367432,2019-03-06,4.489999771118164,4.090000152587891,4.340000152587891,1555900.0
61,4.329999923706055,4.329999923706055,2019-03-05,4.46999979019165,4.090000152587891,4.190000057220459,1277300.0
62,4.190000057220459,4.190000057220459,2019-03-04,4.409999847412109,4.010000228881836,4.360000133514404,690200.0
63,4.320000171661377,4.320000171661377,2019-03-01,4.349999904632568,4.159999847412109,4.159999847412109,717800.0
64,4.139999866485596,4.139999866485596,2019-02-28,4.210000038146973,4.070000171661377,4.139999866485596,460900.0
65,4.139999866485596,4.139999866485596,2019-02-27,4.159999847412109,4.039999961853027,4.110000133514404,356400.0
66,4.130000114440918,4.130000114440918,2019-02-26,4.329999923706055,4.119999885559082,4.309999942779541,454200.0
67,4.300000190734863,4.300000190734863,2019-02-25,4.420000076293945,4.260000228881836,4.289999961853027,406600.0
68,4.260000228881836,4.260000228881836,2019-02-22,4.349999904632568,4.210000038146973,4.230000019073486,291300.0
69,4.210000038146973,4.210000038146973,2019-02-21,4.550000190734863,4.190000057220459,4.5,245300.0
70,4.519999980926514,4.519999980926514,2019-02-20,4.550000190734863,4.420000076293945,4.480000019073486,313400.0
71,4.480000019073486,4.480000019073486,2019-02-19,4.53000020980835,4.400000095367432,4.400000095367432,313300.0
72,4.400000095367432,4.400000095367432,2019-02-15,4.420000076293945,4.260000228881836,4.400000095367432,357000.0
73,4.360000133514404,4.360000133514404,2019-02-14,4.420000076293945,4.260000228881836,4.309999942779541,433100.0
