,adjclose,close,date,high,low,open,volume
0,1.1299999952316284,1.1299999952316284,2019-05-31,1.2000000476837158,1.1200000047683716,1.2000000476837158,1019900
1,1.1799999475479126,1.1799999475479126,2019-05-30,1.2910000085830688,1.1299999952316284,1.2599999904632568,2058300
2,1.25,1.25,2019-05-29,1.2999999523162842,1.2400000095367432,1.2599999904632568,1245500
3,1.2699999809265137,1.2699999809265137,2019-05-28,1.4500000476837158,1.2200000286102295,1.3899999856948853,2995000
4,1.3799999952316284,1.3799999952316284,2019-05-24,1.399999976158142,1.350000023841858,1.3899999856948853,306600
5,1.3700000047683716,1.3700000047683716,2019-05-23,1.409999966621399,1.309999942779541,1.399999976158142,699100
6,1.409999966621399,1.409999966621399,2019-05-22,1.4600000381469727,1.3899999856948853,1.440000057220459,533800
7,1.4500000476837158,1.4500000476837158,2019-05-21,1.4700000286102295,1.4299999475479126,1.4299999475479126,158500
8,1.409999966621399,1.409999966621399,2019-05-20,1.440000057220459,1.3799999952316284,1.4299999475479126,344400
9,1.4600000381469727,1.4600000381469727,2019-05-17,1.4700000286102295,1.4199999570846558,1.4700000286102295,190300
10,1.4800000190734863,1.4800000190734863,2019-05-16,1.5299999713897705,1.4500000476837158,1.5299999713897705,206500
11,1.5299999713897705,1.5299999713897705,2019-05-15,1.559999942779541,1.4199999570846558,1.440000057220459,501500
12,1.4299999475479126,1.4299999475479126,2019-05-14,1.4600000381469727,1.3990000486373901,1.409999966621399,319500
13,1.399999976158142,1.399999976158142,2019-05-13,1.440000057220459,1.3700000047683716,1.4199999570846558,179800
14,1.4500000476837158,1.4500000476837158,2019-05-10,1.4900000095367432,1.3899999856948853,1.3899999856948853,202100
15,1.399999976158142,1.399999976158142,2019-05-09,1.440000057220459,1.350000023841858,1.440000057220459,394200
16,1.440000057220459,1.440000057220459,2019-05-08,1.4800000190734863,1.4110000133514404,1.4600000381469727,319200
17,1.4900000095367432,1.4900000095367432,2019-05-07,1.5199999809265137,1.4500000476837158,1.4600000381469727,229300
18,1.4700000286102295,1.4700000286102295,2019-05-06,1.5,1.3899999856948853,1.399999976158142,336100
19,1.440000057220459,1.440000057220459,2019-05-03,1.4900000095367432,1.399999976158142,1.4299999475479126,339700
20,1.409999966621399,1.409999966621399,2019-05-02,1.4700000286102295,1.3799999952316284,1.3799999952316284,223300
21,1.3700000047683716,1.3700000047683716,2019-05-01,1.5099999904632568,1.350000023841858,1.5099999904632568,1426200
22,1.5,1.5,2019-04-30,1.5800000429153442,1.4700000286102295,1.5499999523162842,376800
23,1.5499999523162842,1.5499999523162842,2019-04-29,1.6299999952316284,1.5399999618530273,1.6200000047683716,198200
24,1.6299999952316284,1.6299999952316284,2019-04-26,1.6399999856948853,1.5399999618530273,1.600000023841858,197200
25,1.590000033378601,1.590000033378601,2019-04-25,1.6419999599456787,1.5440000295639038,1.5700000524520874,326800
26,1.5800000429153442,1.5800000429153442,2019-04-24,1.6299999952316284,1.4700000286102295,1.5800000429153442,915600
27,1.5800000429153442,1.5800000429153442,2019-04-23,1.6399999856948853,1.4700000286102295,1.4700000286102295,1101700
28,1.4500000476837158,1.4500000476837158,2019-04-22,1.4900000095367432,1.399999976158142,1.440000057220459,380300
29,1.4600000381469727,1.4600000381469727,2019-04-18,1.5099999904632568,1.399999976158142,1.4500000476837158,563900
30,1.440000057220459,1.440000057220459,2019-04-17,1.5329999923706055,1.3300000429153442,1.399999976158142,1726600
31,1.3799999952316284,1.3799999952316284,2019-04-16,1.4299999475479126,1.3799999952316284,1.3899999856948853,229100
32,1.399999976158142,1.399999976158142,2019-04-15,1.4800000190734863,1.3600000143051147,1.440000057220459,522400
33,1.4500000476837158,1.4500000476837158,2019-04-12,1.5089999437332153,1.399999976158142,1.5,302900
34,1.5,1.5,2019-04-11,1.5499999523162842,1.4900000095367432,1.5499999523162842,205900
35,1.559999942779541,1.559999942779541,2019-04-10,1.5720000267028809,1.5099999904632568,1.5299999713897705,86400
36,1.5199999809265137,1.5199999809265137,2019-04-09,1.5700000524520874,1.4900000095367432,1.5399999618530273,590700
37,1.559999942779541,1.559999942779541,2019-04-08,1.5700000524520874,1.437000036239624,1.5499999523162842,324600
38,1.5399999618530273,1.5399999618530273,2019-04-05,1.5800000429153442,1.4800000190734863,1.559999942779541,411400
39,1.5700000524520874,1.5700000524520874,2019-04-04,1.649999976158142,1.5499999523162842,1.649999976158142,273900
40,1.659999966621399,1.659999966621399,2019-04-03,1.690000057220459,1.5499999523162842,1.6699999570846558,282600
41,1.6299999952316284,1.6299999952316284,2019-04-02,1.7200000286102295,1.5800000429153442,1.7100000381469727,526100
42,1.7000000476837158,1.7000000476837158,2019-04-01,1.7410000562667847,1.600000023841858,1.7000000476837158,613700
43,1.7100000381469727,1.7100000381469727,2019-03-29,1.7599999904632568,1.649999976158142,1.7400000095367432,181600
44,1.7400000095367432,1.7400000095367432,2019-03-28,1.7799999713897705,1.5800000429153442,1.7599999904632568,322800
45,1.7699999809265137,1.7699999809265137,2019-03-27,1.840000033378601,1.6699999570846558,1.8200000524520874,199500
46,1.8250000476837158,1.8250000476837158,2019-03-26,1.8600000143051147,1.809999942779541,1.850000023841858,113500
47,1.8300000429153442,1.8300000429153442,2019-03-25,1.8799999952316284,1.8200000524520874,1.8600000143051147,85200
48,1.8700000047683716,1.8700000047683716,2019-03-22,1.940000057220459,1.850000023841858,1.909999966621399,101700
49,1.909999966621399,1.909999966621399,2019-03-21,1.9199999570846558,1.850000023841858,1.8700000047683716,114800
50,1.8899999856948853,1.8899999856948853,2019-03-20,1.9299999475479126,1.8899999856948853,1.9299999475479126,85600
51,1.9199999570846558,1.9199999570846558,2019-03-19,1.940000057220459,1.8700000047683716,1.8700000047683716,249000
52,1.850000023841858,1.850000023841858,2019-03-18,1.9900000095367432,1.840000033378601,1.8600000143051147,263100
53,1.8600000143051147,1.8600000143051147,2019-03-15,1.9199999570846558,1.840000033378601,1.899999976158142,242100
54,1.899999976158142,1.899999976158142,2019-03-14,1.899999976158142,1.840000033378601,1.840000033378601,160500
55,1.8300000429153442,1.8300000429153442,2019-03-13,1.8650000095367432,1.8200000524520874,1.8200000524520874,267200
56,1.840000033378601,1.840000033378601,2019-03-12,1.9199999570846558,1.809999942779541,1.8600000143051147,287900
57,1.840000033378601,1.840000033378601,2019-03-11,1.899999976158142,1.7999999523162842,1.8300000429153442,371200
58,1.809999942779541,1.809999942779541,2019-03-08,1.8589999675750732,1.7799999713897705,1.840000033378601,238300
59,1.840000033378601,1.840000033378601,2019-03-07,1.899999976158142,1.8200000524520874,1.850000023841858,91800
60,1.8300000429153442,1.8300000429153442,2019-03-06,1.9500000476837158,1.7999999523162842,1.9500000476837158,292300
61,1.9700000286102295,1.9700000286102295,2019-03-05,2.009999990463257,1.9600000381469727,1.9600000381469727,309400
62,1.9600000381469727,1.9600000381469727,2019-03-04,1.9800000190734863,1.8600000143051147,1.899999976158142,283800
63,1.8899999856948853,1.8899999856948853,2019-03-01,1.9869999885559082,1.8600000143051147,1.9800000190734863,382900
64,1.940000057220459,1.940000057220459,2019-02-28,2.0,1.7899999618530273,2.0,1036500
65,1.8200000524520874,1.8200000524520874,2019-02-27,1.840000033378601,1.7000000476837158,1.7000000476837158,310700
66,1.7300000190734863,1.7300000190734863,2019-02-26,1.7400000095367432,1.6699999570846558,1.7400000095367432,217100
67,1.7300000190734863,1.7300000190734863,2019-02-25,1.8270000219345093,1.7100000381469727,1.7799999713897705,193000
68,1.7300000190734863,1.7300000190734863,2019-02-22,1.75,1.6699999570846558,1.6799999475479126,243000
69,1.690000057220459,1.690000057220459,2019-02-21,1.7200000286102295,1.590000033378601,1.6299999952316284,122200
70,1.6200000047683716,1.6200000047683716,2019-02-20,1.7300000190734863,1.6200000047683716,1.7000000476837158,161700
71,1.7000000476837158,1.7000000476837158,2019-02-19,1.7300000190734863,1.5499999523162842,1.5700000524520874,906800
72,1.5800000429153442,1.5800000429153442,2019-02-15,1.5800000429153442,1.5199999809265137,1.5700000524520874,67600
73,1.5499999523162842,1.5499999523162842,2019-02-14,1.5800000429153442,1.5199999809265137,1.5800000429153442,187300
74,1.5399999618530273,1.5399999618530273,2019-02-13,1.5770000219345093,1.4900000095367432,1.4900000095367432,108300
75,1.5,1.5,2019-02-12,1.5399999618530273,1.4600000381469727,1.4800000190734863,133200
76,1.4700000286102295,1.4700000286102295,2019-02-11,1.5399999618530273,1.4500000476837158,1.5199999809265137,108600
77,1.5199999809265137,1.5199999809265137,2019-02-08,1.559999942779541,1.4500000476837158,1.5,185700
78,1.5399999618530273,1.5399999618530273,2019-02-07,1.5700000524520874,1.3600000143051147,1.3899999856948853,346400
79,1.409999966621399,1.409999966621399,2019-02-06,1.409999966621399,1.350000023841858,1.409999966621399,114700
80,1.3960000276565552,1.3960000276565552,2019-02-05,1.409999966621399,1.350000023841858,1.3799999952316284,113600
81,1.3799999952316284,1.3799999952316284,2019-02-04,1.4199999570846558,1.340000033378601,1.3600000143051147,95400
82,1.350000023841858,1.350000023841858,2019-02-01,1.4299999475479126,1.340000033378601,1.3799999952316284,180900
83,1.3600000143051147,1.3600000143051147,2019-01-31,1.440000057220459,1.3200000524520874,1.340000033378601,155800
84,1.350000023841858,1.350000023841858,2019-01-30,1.3930000066757202,1.3200000524520874,1.350000023841858,145600
85,1.350000023841858,1.350000023841858,2019-01-29,1.3700000047683716,1.2999999523162842,1.3669999837875366,86800
86,1.340000033378601,1.340000033378601,2019-01-28,1.340000033378601,1.2999999523162842,1.340000033378601,69200
87,1.350000023841858,1.350000023841858,2019-01-25,1.3799999952316284,1.3300000429153442,1.350000023841858,22100
88,1.3300000429153442,1.3300000429153442,2019-01-24,1.3899999856948853,1.2549999952316284,1.350000023841858,185400
89,1.350000023841858,1.350000023841858,2019-01-23,1.440000057220459,1.3200000524520874,1.4199999570846558,90600
90,1.409999966621399,1.409999966621399,2019-01-22,1.4429999589920044,1.3700000047683716,1.4199999570846558,162100
91,1.4500000476837158,1.4500000476837158,2019-01-18,1.4600000381469727,1.309999942779541,1.3300000429153442,375000
92,1.3300000429153442,1.3300000429153442,2019-01-17,1.3700000047683716,1.3300000429153442,1.340000033378601,78300
93,1.350000023841858,1.350000023841858,2019-01-16,1.399999976158142,1.340000033378601,1.3600000143051147,72000
94,1.3600000143051147,1.3600000143051147,2019-01-15,1.3899999856948853,1.3300000429153442,1.3600000143051147,115700
95,1.3700000047683716,1.3700000047683716,2019-01-14,1.4500000476837158,1.3700000047683716,1.4299999475479126,114800
96,1.4500000476837158,1.4500000476837158,2019-01-11,1.4900000095367432,1.340000033378601,1.3899999856948853,140500
97,1.3799999952316284,1.3799999952316284,2019-01-10,1.5,1.340000033378601,1.4199999570846558,325000
98,1.4199999570846558,1.4199999570846558,2019-01-09,1.4299999475479126,1.3600000143051147,1.399999976158142,110900
99,1.409999966621399,1.409999966621399,2019-01-08,1.5,1.3600000143051147,1.5,144700
100,1.4700000286102295,1.4700000286102295,2019-01-07,1.4700000286102295,1.350000023841858,1.350000023841858,261800
101,1.340000033378601,1.340000033378601,2019-01-04,1.409999966621399,1.3300000429153442,1.3300000429153442,178400
102,1.3300000429153442,1.3300000429153442,2019-01-03,1.3700000047683716,1.222000002861023,1.309999942779541,200900
103,1.2899999618530273,1.2899999618530273,2019-01-02,1.3899999856948853,1.2599999904632568,1.2899999618530273,336700
104,1.3200000524520874,1.3200000524520874,2018-12-31,1.3300000429153442,1.25,1.309999942779541,409000
105,1.2899999618530273,1.2899999618530273,2018-12-28,1.309999942779541,1.1799999475479126,1.1799999475479126,293000
106,1.1799999475479126,1.1799999475479126,2018-12-27,1.25,1.1100000143051147,1.2200000286102295,199600
107,1.2300000190734863,1.2300000190734863,2018-12-26,1.25,1.1200000047683716,1.1399999856948853,320100
108,1.1399999856948853,1.1399999856948853,2018-12-24,1.149999976158142,1.0479999780654907,1.100000023841858,140700
109,1.1200000047683716,1.1200000047683716,2018-12-21,1.159999966621399,1.0700000524520874,1.1100000143051147,707500
110,1.100000023841858,1.100000023841858,2018-12-20,1.2999999523162842,1.100000023841858,1.2999999523162842,1175300
111,1.309999942779541,1.309999942779541,2018-12-19,1.3600000143051147,1.25,1.309999942779541,480600
112,1.2999999523162842,1.2999999523162842,2018-12-18,1.350000023841858,1.2200000286102295,1.2699999809265137,474300
113,1.2699999809265137,1.2699999809265137,2018-12-17,1.440000057220459,1.2699999809265137,1.409999966621399,827500
114,1.399999976158142,1.399999976158142,2018-12-14,1.4700000286102295,1.399999976158142,1.4600000381469727,285800
115,1.4600000381469727,1.4600000381469727,2018-12-13,1.5800000429153442,1.4450000524520874,1.5700000524520874,299700
116,1.5700000524520874,1.5700000524520874,2018-12-12,1.6100000143051147,1.5199999809265137,1.5299999713897705,533600
117,1.4500000476837158,1.4500000476837158,2018-12-11,1.5490000247955322,1.409999966621399,1.5299999713897705,492400
118,1.5199999809265137,1.5199999809265137,2018-12-10,1.6399999856948853,1.4600000381469727,1.6399999856948853,577400
119,1.5199999809265137,1.5199999809265137,2018-12-07,1.5499999523162842,1.4900000095367432,1.5399999618530273,168600
120,1.5399999618530273,1.5399999618530273,2018-12-06,1.5700000524520874,1.4900000095367432,1.5099999904632568,222400
121,1.5199999809265137,1.5199999809265137,2018-12-04,1.6200000047683716,1.4900000095367432,1.600000023841858,566700
122,1.5800000429153442,1.5800000429153442,2018-12-03,1.690000057220459,1.5700000524520874,1.690000057220459,937600
123,1.6299999952316284,1.6299999952316284,2018-11-30,1.7799999713897705,1.6200000047683716,1.7100000381469727,670900
124,1.7100000381469727,1.7100000381469727,2018-11-29,1.75,1.6699999570846558,1.690000057220459,545300
125,1.690000057220459,1.690000057220459,2018-11-28,1.9199999570846558,1.6150000095367432,1.6299999952316284,2450100
126,1.625,1.625,2018-11-27,1.659999966621399,1.600000023841858,1.649999976158142,215000
127,1.649999976158142,1.649999976158142,2018-11-26,1.6799999475479126,1.6200000047683716,1.6399999856948853,278500
128,1.659999966621399,1.659999966621399,2018-11-23,1.6799999475479126,1.6449999809265137,1.649999976158142,45700
129,1.649999976158142,1.649999976158142,2018-11-21,1.649999976158142,1.5759999752044678,1.600000023841858,456700
130,1.600000023841858,1.600000023841858,2018-11-20,1.7000000476837158,1.5800000429153442,1.6399999856948853,261800
131,1.649999976158142,1.649999976158142,2018-11-19,1.7300000190734863,1.649999976158142,1.690000057220459,157000
132,1.7100000381469727,1.7100000381469727,2018-11-16,1.7200000286102295,1.6200000047683716,1.625,264100
133,1.659999966621399,1.659999966621399,2018-11-15,1.7200000286102295,1.5800000429153442,1.600000023841858,331600
134,1.600000023841858,1.600000023841858,2018-11-14,1.6679999828338623,1.5800000429153442,1.649999976158142,549300
135,1.649999976158142,1.649999976158142,2018-11-13,1.75,1.590000033378601,1.6299999952316284,547700
136,1.6299999952316284,1.6299999952316284,2018-11-12,1.659999966621399,1.5399999618530273,1.659999966621399,372400
137,1.659999966621399,1.659999966621399,2018-11-09,1.6699999570846558,1.590000033378601,1.659999966621399,743800
138,1.6699999570846558,1.6699999570846558,2018-11-08,1.690000057220459,1.565000057220459,1.6299999952316284,587300
139,1.6699999570846558,1.6699999570846558,2018-11-07,1.7799999713897705,1.6299999952316284,1.7000000476837158,461200
140,1.7000000476837158,1.7000000476837158,2018-11-06,1.8200000524520874,1.7000000476837158,1.7400000095367432,1161200
141,1.7300000190734863,1.7300000190734863,2018-11-05,1.8700000047683716,1.7200000286102295,1.840000033378601,783100
142,1.8300000429153442,1.8300000429153442,2018-11-02,1.909999966621399,1.7599999904632568,1.7899999618530273,725500
143,1.7999999523162842,1.7999999523162842,2018-11-01,1.850000023841858,1.75,1.75,867500
144,1.7100000381469727,1.7100000381469727,2018-10-31,1.7699999809265137,1.7000000476837158,1.7339999675750732,833600
145,1.7300000190734863,1.7300000190734863,2018-10-30,1.7799999713897705,1.7000000476837158,1.7599999904632568,260200
