,adjclose,close,date,high,low,open,volume
0,7.360000133514404,7.360000133514404,2019-05-31,7.449999809265137,7.28000020980835,7.449999809265137,1006000
1,7.610000133514404,7.610000133514404,2019-05-30,7.889999866485596,7.409999847412109,7.800000190734863,617100
2,7.769999980926514,7.769999980926514,2019-05-29,7.960000038146973,7.690000057220459,7.699999809265137,707800
3,7.769999980926514,7.769999980926514,2019-05-28,8.0600004196167,7.75,7.960000038146973,694300
4,7.940000057220459,7.940000057220459,2019-05-24,8.069999694824219,7.730000019073486,7.789999961853027,616300
5,7.760000228881836,7.760000228881836,2019-05-23,8.039999961853027,7.690000057220459,7.699999809265137,850700
6,7.699999809265137,7.699999809265137,2019-05-22,8.140000343322754,7.699999809265137,8.09000015258789,499300
7,8.15999984741211,8.15999984741211,2019-05-21,8.170000076293945,7.630000114440918,7.789999961853027,957800
8,7.699999809265137,7.699999809265137,2019-05-20,8.149999618530273,7.519999980926514,8.149999618530273,844000
9,8.25,8.25,2019-05-17,8.520000457763672,8.15999984741211,8.40999984741211,703800
10,8.520000457763672,8.520000457763672,2019-05-16,8.819999694824219,8.369999885559082,8.770000457763672,1382800
11,8.720000267028809,8.720000267028809,2019-05-15,8.779999732971191,8.449999809265137,8.670000076293945,750200
12,8.779999732971191,8.779999732971191,2019-05-14,8.9399995803833,8.649999618530273,8.649999618530273,883700
13,8.630000114440918,8.630000114440918,2019-05-13,9.380000114440918,8.5,9.329999923706055,1200900
14,9.4399995803833,9.4399995803833,2019-05-10,9.630000114440918,9.079999923706055,9.3100004196167,787000
15,9.319999694824219,9.319999694824219,2019-05-09,9.729999542236328,9.15999984741211,9.4399995803833,659800
16,9.5,9.5,2019-05-08,9.6899995803833,9.1899995803833,9.289999961853027,511500
17,9.319999694824219,9.319999694824219,2019-05-07,9.899999618530273,9.199999809265137,9.779999732971191,731200
18,9.920000076293945,9.920000076293945,2019-05-06,9.960000038146973,9.449999809265137,9.5600004196167,589200
19,9.800000190734863,9.800000190734863,2019-05-03,9.819999694824219,9.279999732971191,9.380000114440918,801900
20,9.300000190734863,9.300000190734863,2019-05-02,9.529999732971191,9.149999618530273,9.300000190734863,527200
21,9.300000190734863,9.300000190734863,2019-05-01,9.550000190734863,9.260000228881836,9.359999656677246,1121900
22,9.369999885559082,9.369999885559082,2019-04-30,9.850000381469727,9.149999618530273,9.6899995803833,649800
23,9.65999984741211,9.65999984741211,2019-04-29,9.819999694824219,9.5600004196167,9.670000076293945,329200
24,9.619999885559082,9.619999885559082,2019-04-26,9.630000114440918,9.300000190734863,9.300000190734863,402300
25,9.329999923706055,9.329999923706055,2019-04-25,9.4399995803833,9.119999885559082,9.369999885559082,560900
26,9.4399995803833,9.4399995803833,2019-04-24,9.729999542236328,9.34000015258789,9.680000305175781,439000
27,9.649999618530273,9.649999618530273,2019-04-23,9.90999984741211,9.1899995803833,9.40999984741211,1980700
28,9.40999984741211,9.40999984741211,2019-04-22,9.729999542236328,9.289999961853027,9.510000228881836,554100
29,9.529999732971191,9.529999732971191,2019-04-18,9.680000305175781,9.34000015258789,9.59000015258789,722300
30,9.619999885559082,9.619999885559082,2019-04-17,10.050000190734863,9.329999923706055,10.0,946100
31,9.979999542236328,9.979999542236328,2019-04-16,10.079999923706055,9.920000076293945,10.0,731300
32,9.949999809265137,9.949999809265137,2019-04-15,10.380000114440918,9.819999694824219,10.140000343322754,521000
